"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","1955-07","1955","07","23.1","","8.2","","15.7","","31.1","","2.2","","77.7","","0.0","","77.7","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1955-08","1955","08","","M","","M","","M","","M","","M","2.3","","0.0","","2.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1955-09","1955","09","","M","","M","","M","30.0","","","M","58.4","","0.0","","58.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1955-10","1955","10","","M","","M","","M","","M","","M","216.7","","2.5","","219.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1955-11","1955","11","","M","","M","","M","","M","","M","87.4","","66.8","","154.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1955-12","1955","12","","M","","M","","M","","M","","M","56.1","","112.5","","168.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1956-01","1956","01","","M","-12.9","","","M","","","-32.8","","20.1","","82.6","","102.6","","102","","","","",""
"-115.07","49.49","FERNIE","1152850","1956-02","1956","02","-3.3","","-14.6","","-9.0","","","","-35.0","","17.0","","73.7","","90.7","","145","","","","",""
"-115.07","49.49","FERNIE","1152850","1956-03","1956","03","","M","","M","","M","","","","M","61.2","","40.6","","101.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1956-04","1956","04","","M","","M","","M","","","","M","22.1","","49.5","","71.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1956-05","1956","05","","M","","M","","M","","","","M","18.3","","2.8","","21.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1956-06","1956","06","","M","","M","","M","","","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1956-07","1956","07","","M","","M","","M","","","","M","35.8","","0.0","","35.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1956-08","1956","08","","M","","M","","M","","","","M","26.7","","0.0","","26.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1956-09","1956","09","","M","","M","","M","","","","M","53.3","","0.0","","53.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1956-10","1956","10","","M","","M","","M","","","","M","155.4","","34.3","","189.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1956-11","1956","11","","M","","M","","M","","","","M","21.1","","14.5","","35.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1956-12","1956","12","","M","","M","","M","","","","M","103.4","","79.2","","182.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1957-01","1957","01","-9.9","","","M","","","0.6","","","M","0.0","","98.6","","98.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1957-02","1957","02","","M","-11.9","","","","","M","-30.0","","73.9","","55.9","","129.8","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1957-03","1957","03","","M","","M","","","","M","","M","22.6","","27.2","","49.8","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1957-04","1957","04","","M","","M","","","","M","","M","27.7","","0.0","","27.7","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1957-05","1957","05","","M","","M","","","","M","","M","47.0","","0.0","","47.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1957-06","1957","06","","M","","M","","","","M","","M","99.6","","0.0","","99.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1957-07","1957","07","","M","","M","","","","M","","M","26.4","","0.0","","26.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1957-08","1957","08","","M","","M","","","","M","","M","25.7","","0.0","","25.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1957-09","1957","09","","M","2.4","","","","27.8","","-5.6","","9.1","","0.0","","9.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1957-10","1957","10","8.7","","","M","","","24.4","","-10.0","","103.6","","26.2","","129.8","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1957-11","1957","11","","M","","M","","","","M","","M","31.2","","17.8","","49.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1957-12","1957","12","","M","","M","","","","M","","M","5.8","","135.6","","141.5","","51","","","","",""
"-115.07","49.49","FERNIE","1152850","1958-01","1958","01","","M","","M","","M","","M","","M","","M","","M","","M","66","","","","",""
"-115.07","49.49","FERNIE","1152850","1958-02","1958","02","","M","","M","","M","","M","","M","","M","","M","113.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-03","1958","03","4.4","","-5.9","","-0.8","","12.2","S","-14.4","","4.1","","52.1","","56.1","","5","","","","",""
"-115.07","49.49","FERNIE","1152850","1958-04","1958","04","10.2","","-0.2","","5.0","","18.3","","-3.3","S","94.5","","6.4","","100.8","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-05","1958","05","22.6","","","M","","M","30.0","","0.0","S","44.5","","0.0","","44.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-06","1958","06","","M","7.0","","","M","","M","","M","","M","0.0","","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-07","1958","07","26.4","","9.1","","17.8","","31.7","S","3.9","","24.1","","0.0","","24.1","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-08","1958","08","27.3","","9.3","","18.3","","32.2","","3.3","","23.6","","0.0","","23.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-09","1958","09","17.6","","3.9","","10.8","","29.4","S","-1.7","","100.8","","0.0","","100.8","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-10","1958","10","","M","-1.2","","","M","22.8","","-6.7","S","69.6","","1.3","","70.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-11","1958","11","","M","","M","","M","","M","","M","85.3","","66.5","","151.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1958-12","1958","12","","M","","M","","M","","M","","M","91.9","","61.0","","152.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-01","1959","01","","M","","M","","M","","M","","M","72.4","","99.1","","171.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-02","1959","02","","M","-13.1","","","M","","M","-26.7","","20.8","","91.4","","112.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-03","1959","03","","M","","M","","M","","M","","M","52.8","","38.1","","90.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-04","1959","04","10.8","","-1.3","","4.8","","17.8","","-11.1","","","M","7.6","","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-05","1959","05","","M","","M","","M","","M","","M","106.7","","2.5","","109.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-06","1959","06","21.3","","","M","","M","","M","","M","77.7","","0.0","","77.7","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-07","1959","07","","M","","M","","M","","M","","M","15.2","","0.0","","15.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-08","1959","08","","M","","M","","M","31.1","","1.1","","137.4","","0.0","","137.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-09","1959","09","","M","","M","","M","23.9","","-1.7","","","M","0.0","","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-10","1959","10","","M","","M","","M","16.7","","-4.4","S","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1959-11","1959","11","-1.4","","-9.3","","-5.4","","12.8","","-32.2","","92.2","","116.8","","209.0","","36","","","","",""
"-115.07","49.49","FERNIE","1152850","1959-12","1959","12","0.0","","-6.9","","-3.5","","8.3","","-14.4","S","62.7","","36.8","","99.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-01","1960","01","","M","","M","","M","7.2","","-28.3","","13.7","","74.9","","88.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-02","1960","02","-0.2","","-10.7","","-5.5","","5.6","","-27.8","","15.0","","43.2","","58.2","","53","","","","",""
"-115.07","49.49","FERNIE","1152850","1960-03","1960","03","4.3","","-6.8","","-1.3","","16.1","","-27.8","","58.4","","61.0","","119.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1960-04","1960","04","","M","","M","","M","19.4","","-6.1","","71.4","","12.7","","84.1","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-05","1960","05","","M","","M","","M","26.7","","-2.8","","","M","0.0","","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-06","1960","06","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-07","1960","07","","M","","M","","M","34.4","S","3.9","S","8.1","","0.0","","8.1","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-08","1960","08","","M","","M","","M","31.1","","2.8","","","M","0.0","","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-09","1960","09","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-10","1960","10","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-11","1960","11","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1960-12","1960","12","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-01","1961","01","-0.2","","-9.0","","-4.6","","6.1","S","-22.2","S","122.7","","36.8","","159.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-02","1961","02","","M","","M","","M","","M","","M","132.3","","91.4","","223.8","","51","","","","",""
"-115.07","49.49","FERNIE","1152850","1961-03","1961","03","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-04","1961","04","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-05","1961","05","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-06","1961","06","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-07","1961","07","","M","","M","","M","","M","2.8","","56.6","","0.0","","56.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-08","1961","08","26.8","","8.2","","17.5","","35.0","","2.8","","","M","0.0","","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-09","1961","09","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-10","1961","10","","M","","M","","M","19.4","","-8.9","","63.0","","19.1","","82.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-11","1961","11","1.2","","","M","","M","","M","-15.6","","88.6","","73.7","","162.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1961-12","1961","12","-3.7","","-12.2","","-8.0","","4.4","","-29.4","","37.8","","102.9","","140.7","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1962-01","1962","01","-4.1","","-13.4","","-8.8","","8.3","","-31.7","","48.8","","29.2","","78.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1962-02","1962","02","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1962-03","1962","03","2.4","","-7.5","","-2.6","","12.8","","","M","32.3","","51.1","","83.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1962-04","1962","04","12.4","","-0.2","","6.1","","21.1","S","","M","50.8","","3.8","","54.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1962-05","1962","05","","M","4.0","","","M","22.8","S","-2.8","","65.8","","0.0","","65.8","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1962-06","1962","06","","M","6.2","","","M","30.0","","0.0","S","","M","0.0","","","M","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1962-07","1962","07","24.2","","7.4","","15.8","","31.7","","0.0","","20.6","","0.0","","20.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1962-08","1962","08","21.8","","7.3","","14.6","","29.4","","1.7","","49.8","","0.0","","49.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1962-09","1962","09","18.3","","2.2","","10.3","","25.6","","-3.3","","63.5","","0.0","","63.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1962-10","1962","10","","M","0.6","","","M","","M","-3.9","","54.9","","0.0","","54.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1962-11","1962","11","4.6","","-1.2","","1.7","","10.6","","-10.0","S","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1962-12","1962","12","1.8","","-2.8","","-0.5","","7.8","","-18.9","","","M","","M","","M","18","","","","",""
"-115.07","49.49","FERNIE","1152850","1963-01","1963","01","-9.2","","-16.8","","-13.0","","6.1","S","-31.1","S","36.8","","46.5","","83.3","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1963-02","1963","02","6.0","","-3.6","","1.2","","12.2","","-22.2","","","M","","M","","M","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1963-03","1963","03","6.8","","-2.2","","2.3","","15.0","","-10.0","","","M","","M","","M","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1963-04","1963","04","11.2","","0.2","","5.7","","22.2","","-7.8","","","M","","M","","M","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1963-05","1963","05","16.9","","2.6","","9.8","","26.1","","-1.7","","","M","","M","","M","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1963-06","1963","06","20.6","","7.6","","14.1","","29.4","S","2.8","S","168.9","","0.0","","168.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1963-07","1963","07","23.7","","8.0","","15.9","","30.0","","1.1","","26.7","","0.0","","26.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1963-08","1963","08","24.6","","8.4","","16.5","","31.1","","3.9","S","27.9","","0.0","","27.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1963-09","1963","09","21.7","","6.3","","14.0","","29.4","","0.0","S","","M","0.0","","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1963-10","1963","10","13.1","","2.1","","7.6","","22.8","","-4.4","","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1963-11","1963","11","3.4","","-1.7","","0.9","","8.3","","","M","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1963-12","1963","12","-2.9","","-8.6","","-5.8","","7.8","","-21.7","S","","M","","M","","M","23","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-01","1964","01","-0.9","","-5.9","","-3.4","","6.1","","-20.6","","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1964-02","1964","02","2.2","","-7.0","","-2.4","","6.7","","-15.6","S","","M","","M","","M","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1964-03","1964","03","2.0","","-6.5","","-2.3","","15.6","","-23.3","","","M","","M","","M","64","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-04","1964","04","8.6","","-1.0","","3.8","","13.9","S","-7.8","","","M","","M","","M","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-05","1964","05","14.8","","3.3","","9.1","","24.4","","-1.7","","","M","","M","","M","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-06","1964","06","20.1","","6.6","","13.4","","27.8","","1.7","","85.9","","0.0","","85.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-07","1964","07","24.9","","9.2","","17.1","","32.8","","4.4","","40.4","","0.0","","40.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-08","1964","08","20.1","","6.3","","13.2","","27.2","","0.6","","61.7","","0.0","","61.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-09","1964","09","14.8","","3.7","","9.3","","23.3","","-2.8","S","119.1","","0.0","","119.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-10","1964","10","12.1","","0.6","","6.4","","21.1","","-5.6","","49.5","","3.8","","53.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-11","1964","11","2.1","","-3.3","","-0.6","","13.3","","-15.0","","127.5","","53.3","","194.1","","25","","","","",""
"-115.07","49.49","FERNIE","1152850","1964-12","1964","12","-6.4","","-13.5","","-10.0","","3.3","S","-35.6","","0.0","","223.5","","223.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1965-01","1965","01","-0.1","","-5.7","","-2.9","","5.6","S","-16.1","S","10.7","","121.9","","132.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1965-02","1965","02","0.6","","-7.9","","-3.7","","8.9","","-25.6","","146.3","","62.2","","208.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1965-03","1965","03","1.8","","-11.2","","-4.7","","10.6","","-23.3","","3.8","","9.7","","13.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1965-04","1965","04","11.9","","-0.2","","5.9","","24.4","","-7.2","","55.6","","17.8","","73.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1965-05","1965","05","15.1","","2.4","","8.8","","24.4","","-2.8","","108.0","","0.0","T","108.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1965-06","1965","06","20.1","","6.4","","13.3","","29.4","","-1.1","","68.3","","0.0","","68.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1965-07","1965","07","25.9","","9.2","","17.6","","30.6","S","4.4","","24.4","","0.0","","24.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1965-08","1965","08","23.5","","9.7","","16.6","","32.8","","1.7","","70.6","","0.0","","70.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1965-09","1965","09","11.9","","1.2","","6.6","","21.1","","-2.2","S","59.9","","5.1","","65.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1965-10","1965","10","14.1","","2.8","","8.5","","20.6","","-4.4","","43.4","","0.0","","43.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1965-11","1965","11","3.1","","-3.9","","-0.4","","15.6","","-17.2","","145.8","","50.8","","196.6","","15","","","","",""
"-115.07","49.49","FERNIE","1152850","1965-12","1965","12","-1.4","","-8.2","","-4.8","","9.4","","-25.0","","46.7","","148.8","","195.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1966-01","1966","01","-3.5","","-11.0","","-7.3","","7.8","","-31.1","","38.1","","174.0","","212.1","","107","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-02","1966","02","1.4","","-9.1","","-3.9","","6.1","","-26.7","","0.0","","62.2","","62.2","","94","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-03","1966","03","5.1","","-5.4","","-0.2","","16.1","","-21.7","","51.8","","45.7","","97.5","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1966-04","1966","04","9.8","","-0.9","","4.5","","16.1","","-9.4","","35.8","","4.6","","40.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-05","1966","05","18.4","","4.2","","11.3","","29.4","","-1.7","","73.9","","0.0","","73.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-06","1966","06","19.1","","6.1","","12.6","","26.1","","2.2","S","87.4","","0.0","","87.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-07","1966","07","24.2","","8.9","","16.6","","29.4","","4.4","S","69.1","","0.0","","69.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-08","1966","08","22.6","","7.5","","15.1","","31.7","","1.1","","65.8","","0.0","","65.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-09","1966","09","21.7","","6.1","","13.9","","26.7","S","-2.2","","2.5","","0.0","","2.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-10","1966","10","10.8","","0.6","","5.7","","20.0","","-4.4","S","80.8","","16.5","","97.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-11","1966","11","1.9","","-4.6","","-1.4","","11.1","","-13.9","S","116.3","","87.6","","204.0","","30","","","","",""
"-115.07","49.49","FERNIE","1152850","1966-12","1966","12","0.5","","-5.3","","-2.4","","6.7","S","-18.3","","138.7","","47.8","","186.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1967-01","1967","01","0.8","","-7.8","","-3.5","","5.6","S","-25.0","","128.5","","135.9","","264.4","","64","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-02","1967","02","2.6","","-6.4","","-1.9","","8.9","S","-17.2","","45.2","","55.9","","101.1","","71","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-03","1967","03","1.0","","-7.1","","-3.1","","7.2","","-20.6","S","38.4","","79.2","","117.6","","84","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-04","1967","04","7.7","","-2.1","","2.8","","13.3","S","-11.7","","21.1","","6.4","","27.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-05","1967","05","15.4","","3.1","","9.3","","24.4","S","-3.3","","36.8","","0.0","T","36.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-06","1967","06","21.8","","6.6","","14.2","","27.2","S","1.7","","67.8","","0.0","","67.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-07","1967","07","26.9","","8.7","","17.8","","31.1","S","3.9","","23.1","","0.0","","23.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-08","1967","08","28.3","","8.1","","18.2","","34.4","","2.2","","9.1","","0.0","","9.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-09","1967","09","24.5","","6.3","","15.4","","31.7","","-1.1","","9.1","","0.0","","9.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-10","1967","10","10.8","","2.6","","6.7","","18.9","S","-3.3","S","161.3","","3.3","","164.6","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1967-11","1967","11","3.1","","-3.5","","-0.2","","8.3","","-15.0","","47.0","","35.6","","82.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1967-12","1967","12","-2.7","","-9.8","","-6.3","","5.6","","-23.3","","66.0","","84.1","","150.1","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1968-01","1968","01","-2.2","","-9.8","","-6.0","","10.0","","-27.8","","27.7","","113.0","","140.7","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1968-02","1968","02","4.5","","-5.6","","-0.6","","11.7","","-16.1","","75.2","","4.8","","80.0","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1968-03","1968","03","7.8","","-1.4","","3.2","","14.4","","-5.6","","93.5","","21.6","","115.1","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1968-04","1968","04","8.9","","-1.8","","3.6","","22.2","","-13.9","","34.8","","27.4","","62.2","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1968-05","1968","05","15.3","","2.5","","8.9","","20.6","","-2.2","","102.9","","0.0","T","102.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1968-06","1968","06","18.9","","6.7","","12.8","","27.2","","1.1","","103.9","","0.0","","103.9","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1968-07","1968","07","24.8","","8.0","","16.4","","31.7","","3.3","","49.8","","0.0","","49.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1968-08","1968","08","20.9","","7.5","","14.2","","29.4","S","1.7","","55.1","","0.0","","55.1","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1968-09","1968","09","17.4","","5.1","","11.3","","26.7","","1.1","","81.8","","0.0","","81.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1968-10","1968","10","9.6","","0.8","","5.2","","17.8","","-4.4","","136.7","","0.0","T","136.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1968-11","1968","11","3.1","","-2.8","","0.2","","8.3","S","-13.3","","113.5","","17.0","","130.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1968-12","1968","12","-6.6","","-13.2","","-9.9","","3.3","S","-41.7","","56.4","","185.4","","241.8","","71","","","","",""
"-115.07","49.49","FERNIE","1152850","1969-01","1969","01","-11.6","","-18.6","","-15.1","","6.7","","-36.1","","12.2","","216.7","","228.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1969-02","1969","02","0.1","","-10.8","","-5.4","","3.3","S","-21.1","","1.5","","39.6","","41.1","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1969-03","1969","03","5.7","","-5.8","","-0.1","","13.3","","-15.6","S","34.8","","15.7","","50.5","","46","","","","",""
"-115.07","49.49","FERNIE","1152850","1969-04","1969","04","11.9","","0.8","","6.4","","23.3","","-2.8","","82.8","","7.6","","90.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1969-05","1969","05","18.3","","3.6","","11.0","","26.7","","-1.7","","83.3","","0.0","","83.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1969-06","1969","06","20.9","","7.8","","14.4","","30.6","","-1.1","","140.7","","0.0","","140.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1969-07","1969","07","24.1","","6.0","","15.1","","30.6","","1.7","","18.8","","0.0","","18.8","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1969-08","1969","08","26.3","","5.9","","16.1","","35.0","","-1.1","","8.4","","0.0","","8.4","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1969-09","1969","09","19.9","","5.0","","12.5","","31.7","","-2.8","","121.7","","0.0","","121.7","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1969-10","1969","10","9.1","","-0.8","","4.2","","18.9","","-8.9","","27.4","","6.1","","33.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1969-11","1969","11","4.9","","-2.7","","1.1","","11.7","S","-12.2","","21.8","","5.1","","26.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1969-12","1969","12","-0.9","","-7.6","","-4.3","","7.2","","-20.6","","21.6","","28.7","","50.3","","18","","","","",""
"-115.07","49.49","FERNIE","1152850","1970-01","1970","01","-4.1","","-13.6","","-8.9","","5.0","","-30.6","","26.4","","126.7","","153.2","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1970-02","1970","02","3.1","","-7.7","","-2.3","","6.7","S","-16.7","","16.5","","23.4","","39.9","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1970-03","1970","03","4.6","","-7.1","","-1.3","","8.3","","-21.7","","30.0","","12.4","","42.4","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1970-04","1970","04","7.6","","-1.8","","2.9","","13.3","","-7.8","","85.6","","21.1","","101.6","","","M","","","",""
"-115.07","49.49","FERNIE","1152850","1970-05","1970","05","17.9","","2.7","","10.3","","26.1","","-3.9","","48.0","","0.0","","48.0","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1970-06","1970","06","23.1","","7.9","","15.5","","31.7","S","1.1","","83.3","","0.0","","83.3","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1970-07","1970","07","25.6","","8.9","","17.3","","31.7","S","3.3","","66.5","","0.0","","66.5","","0","","","","",""
"-115.07","49.49","FERNIE","1152850","1970-08","1970","08","27.5","","6.0","","16.8","","32.8","S","0.6","","13.0","","0.0","","13.0","","0","","","","",""
