"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-01","2015","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-02","2015","01","02","†","-4.5","","-15.5","","-10.0","","28.0","","0.0","","0.0","","0.4","","0.4","","12","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-03","2015","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-04","2015","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-05","2015","01","05","†","-7.0","","-12.0","","-9.5","","27.5","","0.0","","0.0","","4.0","","4.0","","28","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-06","2015","01","06","†","-3.0","","-8.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-07","2015","01","07","†","-2.0","","-5.5","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-08","2015","01","08","†","-1.5","","-4.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-09","2015","01","09","†","-7.0","","-9.0","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","21","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-10","2015","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-11","2015","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-12","2015","01","12","†","-0.5","","-5.5","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-13","2015","01","13","†","-3.0","","-16.5","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-14","2015","01","14","†","-2.5","","-7.0","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-15","2015","01","15","†","-2.5","","-6.5","","-4.5","","22.5","","0.0","","0.0","","1.8","","1.8","","24","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-16","2015","01","16","†","6.0","","-5.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-17","2015","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-18","2015","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-19","2015","01","19","†","7.0","","-6.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-20","2015","01","20","†","3.5","","-13.0","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-21","2015","01","21","†","-1.0","","-15.5","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-22","2015","01","22","†","1.0","","-10.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-23","2015","01","23","†","2.0","","-8.0","","-3.0","","21.0","","0.0","","0.0","","1.8","","1.8","","26","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-24","2015","01","24","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-25","2015","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-26","2015","01","26","†","12.0","","-2.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-27","2015","01","27","†","9.5","","-5.5","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-28","2015","01","28","†","7.5","","-8.5","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-29","2015","01","29","†","4.0","","-7.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-30","2015","01","30","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-01-31","2015","01","31","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-01","2015","02","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-02","2015","02","02","†","3.0","","-7.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-03","2015","02","03","†","8.0","","-9.5","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-04","2015","02","04","†","4.0","","-9.0","","-2.5","","20.5","","0.0","","0.0","","1.6","","1.6","","0","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-05","2015","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-06","2015","02","06","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-07","2015","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-08","2015","02","08","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-09","2015","02","09","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-10","2015","02","10","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-11","2015","02","11","†","9.0","","-8.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-12","2015","02","12","†","8.5","","-2.0","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-13","2015","02","13","†","10.0","","-2.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-14","2015","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-15","2015","02","15","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-16","2015","02","16","†","9.0","","-6.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-17","2015","02","17","†","6.5","","-9.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-18","2015","02","18","†","5.5","","-8.5","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-19","2015","02","19","†","7.0","","-8.5","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-20","2015","02","20","†","7.5","","-4.5","","1.5","","16.5","","0.0","","0.0","","10.2","","10.2","","0","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-21","2015","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-22","2015","02","22","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-23","2015","02","23","†","2.5","","-13.0","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-24","2015","02","24","†","5.5","","-9.0","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-25","2015","02","25","†","8.0","","-10.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-26","2015","02","26","†","4.5","","-5.0","","-0.3","","18.3","","0.0","","0.0","","1.2","","1.2","","3","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2015-02-27","2015","02","27","†","2.5","","-4.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
