"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-01","2011","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-02","2011","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-03","2011","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-04","2011","01","04","†","-8.5","","-16.0","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","35","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-05","2011","01","05","†","-1.0","","-14.0","","-7.5","","25.5","","0.0","","0.0","","4.8","","4.8","","36","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-06","2011","01","06","†","2.5","","-7.5","","-2.5","","20.5","","0.0","","0.0","","2.0","","2.0","","38","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-07","2011","01","07","†","1.5","","-2.5","","-0.5","","18.5","","0.0","","0.0","T","0.2","","0.2","","40","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-08","2011","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-09","2011","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-10","2011","01","10","†","-8.0","","-21.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-11","2011","01","11","†","-14.5","","-28.0","","-21.3","","39.3","","0.0","","0.0","","7.8","","7.8","","38","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-12","2011","01","12","†","-10.5","","-18.5","","-14.5","","32.5","","0.0","","0.0","","11.0","","11.0","","39","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-13","2011","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-14","2011","01","14","†","8.0","","-4.5","","1.8","","16.2","","0.0","","0.0","T","0.0","","0.0","T","53","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-15","2011","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-16","2011","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-17","2011","01","17","†","8.0","","-1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-18","2011","01","18","†","2.5","","-0.5","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-19","2011","01","19","†","-2.5","","-16.5","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-20","2011","01","20","†","0.0","","-14.5","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-21","2011","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-22","2011","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-23","2011","01","23","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2011-01-24","2011","01","24","†","3.5","","-12.5","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
