"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-01","2018","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-02","2018","01","02","†","-12.5","","-24.0","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-03","2018","01","03","†","-9.0","","-18.5","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-04","2018","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-05","2018","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-06","2018","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-07","2018","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-08","2018","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-09","2018","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-10","2018","01","10","†","0.5","","-2.0","","-0.8","","18.8","","0.0","","0.0","","1.0","","1.0","","29","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-11","2018","01","11","†","0.5","","-11.5","","-5.5","","23.5","","0.0","","0.0","","1.8","","1.8","","29","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-12","2018","01","12","†","-7.5","","-17.5","","-12.5","","30.5","","0.0","","0.0","","2.0","","2.0","","31","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-13","2018","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-14","2018","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-15","2018","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-16","2018","01","16","†","-1.0","","-4.5","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-17","2018","01","17","†","0.0","","-14.0","","-7.0","","25.0","","0.0","","0.0","","3.0","","3.0","","30","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-18","2018","01","18","†","3.0","","-2.5","","0.3","","17.7","","0.0","","0.0","","0.0","T","0.0","T","33","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-19","2018","01","19","†","3.0","","-7.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-20","2018","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-21","2018","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-22","2018","01","22","†","2.0","","-8.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-23","2018","01","23","†","-1.0","","-11.5","","-6.3","","24.3","","0.0","","0.0","","6.0","","6.0","","31","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-24","2018","01","24","†","0.0","","-3.0","","-1.5","","19.5","","0.0","","0.0","","8.0","","8.0","","37","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-25","2018","01","25","†","7.0","","-2.0","","2.5","","15.5","","0.0","","0.0","","0.4","","0.4","","45","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-26","2018","01","26","†","1.0","","-10.0","","-4.5","","22.5","","0.0","","0.0","","1.4","","1.4","","38","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-27","2018","01","27","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-28","2018","01","28","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-29","2018","01","29","†","2.5","","-4.0","","-0.8","","18.8","","0.0","","0.0","T","0.0","","0.0","T","45","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-30","2018","01","30","†","5.0","","-4.5","","0.3","","17.7","","0.0","","0.0","","0.2","","0.2","","42","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-01-31","2018","01","31","†","4.5","","-5.0","","-0.3","","18.3","","0.0","","0.0","","0.0","T","0.0","T","43","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-01","2018","02","01","†","0.5","","-8.5","","-4.0","","22.0","","0.0","","0.0","","0.2","","0.2","","41","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-02","2018","02","02","†","3.5","","-4.5","","-0.5","","18.5","","0.0","","0.0","","2.0","","2.0","","41","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-03","2018","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-04","2018","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-05","2018","02","05","†","-0.5","","-6.0","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-06","2018","02","06","†","-1.0","","-15.5","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-07","2018","02","07","†","0.5","","-7.5","","-3.5","","21.5","","0.0","","57.5","","0.0","","57.5","","39","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-08","2018","02","08","†","10.0","","-2.5","","3.8","","14.2","","0.0","","0.0","","13.0","","13.0","","39","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-09","2018","02","09","†","2.0","","-14.5","","-6.3","","24.3","","0.0","","0.0","","0.2","","0.2","","48","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-10","2018","02","10","†","","","","","","","","","","","","","","","","","43","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2018-02-11","2018","02","11","","","","","","","","","","","","","","","","","","","","","","",""
