"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-01","2008","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-02","2008","01","02","†","-4.0","","-17.0","","-10.5","","28.5","","0.0","","0.0","","2.2","","2.2","","29","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-03","2008","01","03","†","1.0","","-6.0","","-2.5","","20.5","","0.0","","0.0","","5.0","","5.0","","31","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-04","2008","01","04","†","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","T","2.6","","2.6","","35","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-05","2008","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-06","2008","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-07","2008","01","07","†","-2.0","","-13.5","","-7.8","","25.8","","0.0","","0.0","","0.8","","0.8","","33","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-08","2008","01","08","†","-2.5","","-10.5","","-6.5","","24.5","","0.0","","0.0","","0.5","","0.5","","35","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-09","2008","01","09","†","-3.5","","-14.0","","-8.8","","26.8","","0.0","","0.0","","0.5","","0.5","","33","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-10","2008","01","10","†","-1.0","","-10.5","","-5.8","","23.8","","0.0","","0.0","","2.0","","2.0","","34","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-11","2008","01","11","†","1.5","","-11.5","","-5.0","","23.0","","0.0","","0.0","","0.2","","0.2","","35","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-12","2008","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-13","2008","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-14","2008","01","14","†","3.0","","-13.5","","-5.3","","23.3","","0.0","","0.0","","3.6","","3.6","","33","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-15","2008","01","15","†","-1.0","","-3.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-16","2008","01","16","†","-7.0","","-21.0","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-17","2008","01","17","†","-6.5","","-18.0","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","35","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-18","2008","01","18","†","-4.0","","-9.0","","-6.5","","24.5","","0.0","","0.0","","0.0","T","0.0","T","35","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-19","2008","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-20","2008","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-21","2008","01","21","†","-9.5","","-27.5","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-22","2008","01","22","†","-7.0","","-20.0","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-23","2008","01","23","†","-9.0","","-24.0","","-16.5","","34.5","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-24","2008","01","24","†","-7.5","","-25.0","","-16.3","","34.3","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-25","2008","01","25","†","-4.5","","-25.0","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.96","49.63","KIMBERLEY PCC","1154203","2008-01-26","2008","01","26","","","","","","","","","","","","","","","","","","","","","","",""
