"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-117.31","49.49","NELSON CS","1145M29","2009-01-01","2009","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2009-01-02","2009","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2009-01-03","2009","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2009-01-04","2009","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2009-01-05","2009","01","05","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-06","2009","01","06","","-0.4","","-1.4","","-0.9","","18.9","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-07","2009","01","07","","4.6","","-0.7","","2.0","","16.0","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-08","2009","01","08","","5.2","","1.2","","3.2","","14.8","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-09","2009","01","09","","2.1","","-1.6","","0.3","","17.7","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-10","2009","01","10","","1.9","","0.0","","1.0","","17.0","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-11","2009","01","11","","3.8","","0.4","","2.1","","15.9","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-12","2009","01","12","","3.1","","-0.3","","1.4","","16.6","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-13","2009","01","13","","3.5","","0.7","","2.1","","15.9","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-14","2009","01","14","","2.5","","-1.0","","0.8","","17.2","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-15","2009","01","15","","4.5","","-0.9","","1.8","","16.2","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-16","2009","01","16","","4.7","","1.1","","2.9","","15.1","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-17","2009","01","17","","2.5","","1.4","","2.0","","16.0","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-18","2009","01","18","","1.5","","-0.1","","0.7","","17.3","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-19","2009","01","19","","0.5","","-1.3","","-0.4","","18.4","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-20","2009","01","20","","-0.2","","-1.4","","-0.8","","18.8","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-21","2009","01","21","","-0.8","","-2.8","","-1.8","","19.8","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-22","2009","01","22","","-1.8","","-3.5","","-2.7","","20.7","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-23","2009","01","23","","-0.7","","-5.1","","-2.9","","20.9","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-24","2009","01","24","","-2.0","","-4.1","","-3.1","","21.1","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-25","2009","01","25","","-0.2","","-10.9","","-5.6","","23.6","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-26","2009","01","26","","-4.9","","-14.7","","-9.8","","27.8","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-27","2009","01","27","","-7.1","","-10.4","","-8.8","","26.8","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-28","2009","01","28","","-1.5","","-7.5","","-4.5","","22.5","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-29","2009","01","29","","1.2","","-6.4","","-2.6","","20.6","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-30","2009","01","30","","3.6","","-1.9","","0.9","","17.1","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-01-31","2009","01","31","","5.2","","-2.7","","1.3","","16.7","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-01","2009","02","01","","2.0","","-4.8","","-1.4","","19.4","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-02","2009","02","02","","1.9","","-1.6","","0.2","","17.8","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-03","2009","02","03","","2.4","","-1.0","","0.7","","17.3","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-04","2009","02","04","","4.2","","-0.9","","1.7","","16.3","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-05","2009","02","05","","1.8","","0.0","","0.9","","17.1","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-06","2009","02","06","","3.6","","0.3","","2.0","","16.0","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-07","2009","02","07","","4.3","","-3.5","","0.4","","17.6","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-08","2009","02","08","","4.8","","-5.0","","-0.1","","18.1","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-09","2009","02","09","","1.1","","-4.5","","-1.7","","19.7","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-10","2009","02","10","","1.3","","-4.5","","-1.6","","19.6","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-11","2009","02","11","","1.5","","-5.3","","-1.9","","19.9","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-12","2009","02","12","","1.9","","-3.6","","-0.9","","18.9","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-13","2009","02","13","","2.6","","-2.5","","0.1","","17.9","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-14","2009","02","14","","4.5","","-2.1","","1.2","","16.8","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-15","2009","02","15","","2.7","","-1.6","","0.6","","17.4","","0.0","","","M","","M","","M","","","","M","","M"
"-117.31","49.49","NELSON CS","1145M29","2009-02-16","2009","02","16","","5.6","","-2.2","","1.7","","16.3","","0.0","","","M","","M","","M","","","","M","","M"
