"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-117.31","49.49","NELSON CS","1145M29","2014-01-01","2014","01","01","","2.1","","0.0","","1.1","","16.9","","0.0","","","M","","M","0.0","","8","","29","","32",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-02","2014","01","02","","3.6","","-0.3","","1.7","","16.3","","0.0","","","M","","M","9.9","","8","","31","","32",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-03","2014","01","03","","4.0","","-0.6","","1.7","","16.3","","0.0","","","M","","M","5.0","","8","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-04","2014","01","04","","3.5","","-6.4","","-1.5","","19.5","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-05","2014","01","05","","-0.4","","-9.3","","-4.9","","22.9","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-06","2014","01","06","","-2.4","","-9.8","","-6.1","","24.1","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-07","2014","01","07","","-0.5","","-5.0","","-2.8","","20.8","","0.0","","","M","","M","0.5","","8","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-08","2014","01","08","","-0.4","","-2.4","","-1.4","","19.4","","0.0","","","M","","M","","M","8","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-09","2014","01","09","","2.4","","-1.1","","0.7","","17.3","","0.0","","","M","","M","3.8","","13","","28","","32",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-10","2014","01","10","","3.4","","-0.1","","1.7","","16.3","","0.0","","","M","","M","3.7","","17","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-11","2014","01","11","","7.3","","0.2","","3.8","","14.2","","0.0","","","M","","M","6.9","","13","","17","","37",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-12","2014","01","12","","4.3","","0.6","","2.5","","15.5","","0.0","","","M","","M","10.8","","9","","26","","44",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-13","2014","01","13","","5.9","","1.3","","3.6","","14.4","","0.0","","","M","","M","1.8","","7","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-14","2014","01","14","","6.4","","0.4","","3.4","","14.6","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-15","2014","01","15","","5.3","","1.2","","3.3","","14.7","","0.0","","","M","","M","0.0","","2","","30","","33",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-16","2014","01","16","","4.0","","-1.1","","1.5","","16.5","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-17","2014","01","17","","2.4","","-2.4","","0.0","","18.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2014-01-18","2014","01","18","","2.5","","-1.2","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","","","<31",""
