"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-117.31","49.49","NELSON CS","1145M29","2020-01-01","2020","01","01","","5.0","","-0.3","","2.3","","15.7","","0.0","","","","","","","M","17","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-02","2020","01","02","","4.9","","-0.3","","2.3","","15.7","","0.0","","","","","","","M","6","","20","","36",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-03","2020","01","03","","2.4","","-0.3","","1.0","","17.0","","0.0","","","","","","","M","8","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-04","2020","01","04","","8.2","","0.8","","4.5","","13.5","","0.0","","","","","","","M","7","","27","","47",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-05","2020","01","05","","3.4","","0.6","","2.0","","16.0","","0.0","","","","","","","M","6","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-06","2020","01","06","","2.3","","-0.6","","0.8","","17.2","","0.0","","","","","","","M","5","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-07","2020","01","07","","1.1","","-0.2","","0.5","","17.5","","0.0","","","","","","","M","11","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-08","2020","01","08","","6.0","","-1.3","","2.3","","15.7","","0.0","","","","","","","M","12","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-09","2020","01","09","","-0.5","","-6.3","","-3.4","","21.4","","0.0","","","","","","","M","11","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-10","2020","01","10","","-2.6","","-6.7","","-4.7","","22.7","","0.0","","","","","","","M","11","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-11","2020","01","11","","0.8","","-3.2","","-1.2","","19.2","","0.0","","","","","","","M","27","","","","",""
"-117.31","49.49","NELSON CS","1145M29","2020-01-12","2020","01","12","","0.9","","-1.4","","-0.2","","18.2","","0.0","","","","","","","M","28","","","","",""
