"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-117.31","49.49","NELSON CS","1145M29","2013-01-01","2013","01","01","","-0.6","","-2.3","","-1.5","","19.5","","0.0","","","M","","M","0.0","","3","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-02","2013","01","02","","-1.2","","-3.0","","-2.1","","20.1","","0.0","","","M","","M","0.0","","3","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-03","2013","01","03","","-1.6","","-3.2","","-2.4","","20.4","","0.0","","","M","","M","0.0","","3","","5","","32",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-04","2013","01","04","","-1.3","","-4.6","","-3.0","","21.0","","0.0","","","M","","M","0.0","","2","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-05","2013","01","05","","0.2","","-4.1","","-2.0","","20.0","","0.0","","0.0","","","M","5.0","","4","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-06","2013","01","06","","0.3","","-1.7","","-0.7","","18.7","","0.0","","0.0","","","M","2.0","","9","","32","","37",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-07","2013","01","07","","1.0","","-2.2","","-0.6","","18.6","","0.0","","0.0","","","M","1.5","","12","","27","","33",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-08","2013","01","08","","1.0","","-2.3","","-0.7","","18.7","","0.0","","0.0","","","M","3.1","","16","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-09","2013","01","09","","4.0","","-0.1","","2.0","","16.0","","0.0","","","M","","M","7.5","","19","","27","","32",""
"-117.31","49.49","NELSON CS","1145M29","2013-01-10","2013","01","10","","3.2","","-2.0","","0.6","","17.4","","0.0","","0.0","","","M","0.4","","12","","","","<31",""
