"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-117.31","49.49","NELSON CS","1145M29","2017-01-01","2017","01","01","","-0.8","","-7.3","","-4.1","","22.1","","0.0","","","M","","M","2.8","","28","","5","","54",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-02","2017","01","02","","-3.6","","-11.0","","-7.3","","25.3","","0.0","","","M","","M","0.0","","23","","6","","46",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-03","2017","01","03","","-5.7","","-13.7","","-9.7","","27.7","","0.0","","","M","","M","0.0","","22","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-04","2017","01","04","","-6.2","","-15.5","","-10.9","","28.9","","0.0","","","M","","M","0.0","","22","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-05","2017","01","05","","-7.3","","-16.6","","-12.0","","30.0","","0.0","","","M","","M","0.2","","21","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-06","2017","01","06","","-4.1","","-9.9","","-7.0","","25.0","","0.0","","","M","","M","0.4","","22","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-07","2017","01","07","","-4.4","","-9.4","","-6.9","","24.9","","0.0","","","M","","M","0.0","","23","","7","","39",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-08","2017","01","08","","-2.6","","-7.0","","-4.8","","22.8","","0.0","","","M","","M","6.0","","22","","6","","41",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-09","2017","01","09","","-1.0","","-4.8","","-2.9","","20.9","","0.0","","","M","","M","4.3","","25","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-10","2017","01","10","","-1.0","","-13.9","","-7.5","","25.5","","0.0","","","M","","M","0.4","","25","","28","","35",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-11","2017","01","11","","-5.4","","-16.8","","-11.1","","29.1","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-12","2017","01","12","","-6.3","","-16.1","","-11.2","","29.2","","0.0","","","M","","M","0.4","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-13","2017","01","13","","-3.6","","-13.5","","-8.6","","26.6","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-14","2017","01","14","","-0.7","","-11.2","","-6.0","","24.0","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-15","2017","01","15","","-1.5","","-10.2","","-5.9","","23.9","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-16","2017","01","16","","-1.6","","-7.0","","-4.3","","22.3","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-17","2017","01","17","","0.6","","-3.0","","-1.2","","19.2","","0.0","","","M","","M","3.5","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-18","2017","01","18","","2.2","","-1.4","","0.4","","17.6","","0.0","","","M","","M","14.4","","34","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-19","2017","01","19","","5.0","","0.9","","3.0","","15.0","","0.0","","","M","","M","3.0","","34","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-20","2017","01","20","","7.0","","-0.2","","3.4","","14.6","","0.0","","","M","","M","0.2","","26","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-21","2017","01","21","","3.9","","-1.0","","1.5","","16.5","","0.0","","","M","","M","0.0","","23","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-22","2017","01","22","","4.7","","1.1","","2.9","","15.1","","0.0","","","M","","M","0.0","","22","","7","","37",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-23","2017","01","23","","8.9","","0.2","","4.6","","13.4","","0.0","","","M","","M","0.2","","20","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-24","2017","01","24","","6.6","","-0.4","","3.1","","14.9","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-25","2017","01","25","","2.9","","0.1","","1.5","","16.5","","0.0","","","M","","M","0.4","","16","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-26","2017","01","26","","3.1","","0.4","","1.8","","16.2","","0.0","","","M","","M","0.0","","15","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-27","2017","01","27","","2.7","","0.3","","1.5","","16.5","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-28","2017","01","28","","2.4","","0.6","","1.5","","16.5","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-29","2017","01","29","","5.4","","-0.7","","2.4","","15.6","","0.0","","","M","","M","0.0","","14","","27","","33",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-30","2017","01","30","","2.6","","-1.2","","0.7","","17.3","","0.0","","","M","","M","0.0","","13","","28","","39",""
"-117.31","49.49","NELSON CS","1145M29","2017-01-31","2017","01","31","","3.3","","-8.7","","-2.7","","20.7","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-01","2017","02","01","","1.4","","-12.0","","-5.3","","23.3","","0.0","","","M","","M","0.2","","13","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-02","2017","02","02","","0.0","","-13.2","","-6.6","","24.6","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-03","2017","02","03","","-5.2","","-10.4","","-7.8","","25.8","","0.0","","","M","","M","10.1","","13","","5","","39",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-04","2017","02","04","","-3.6","","-5.3","","-4.5","","22.5","","0.0","","","M","","M","9.4","","18","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-05","2017","02","05","","-1.7","","-4.5","","-3.1","","21.1","","0.0","","","M","","M","6.7","","27","","27","","32",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-06","2017","02","06","","-0.3","","-3.9","","-2.1","","20.1","","0.0","","","M","","M","24.7","","42","","6","","48",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-07","2017","02","07","","0.2","","-6.2","","-3.0","","21.0","","0.0","","","M","","M","0.7","","51","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-08","2017","02","08","","-1.9","","-7.0","","-4.5","","22.5","","0.0","","","M","","M","3.9","","46","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-09","2017","02","09","","-1.1","","-4.5","","-2.8","","20.8","","0.0","","","M","","M","19.8","","53","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-10","2017","02","10","","8.6","","-1.1","","3.8","","14.2","","0.0","","","M","","M","0.0","","61","","29","","32",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-11","2017","02","11","","8.8","","-2.7","","3.1","","14.9","","0.0","","","M","","M","1.8","","47","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-12","2017","02","12","","4.1","","-3.6","","0.3","","17.7","","0.0","","","M","","M","0.0","","44","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-13","2017","02","13","","9.8","","-5.5","","2.2","","15.8","","0.0","","","M","","M","0.0","","44","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-14","2017","02","14","","6.1","","-5.9","","0.1","","17.9","","0.0","","","M","","M","0.0","","42","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-15","2017","02","15","","2.6","","-0.8","","0.9","","17.1","","0.0","","","M","","M","8.6","","42","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-16","2017","02","16","","4.6","","1.3","","3.0","","15.0","","0.0","","","M","","M","13.4","","35","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-17","2017","02","17","","9.0","","0.5","","4.8","","13.2","","0.0","","","M","","M","0.7","","33","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-18","2017","02","18","","5.2","","-0.5","","2.4","","15.6","","0.0","","","M","","M","3.5","","28","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-19","2017","02","19","","5.5","","0.3","","2.9","","15.1","","0.0","","","M","","M","1.3","","28","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-20","2017","02","20","","5.1","","0.5","","2.8","","15.2","","0.0","","","M","","M","7.4","","27","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-21","2017","02","21","","6.8","","0.9","","3.9","","14.1","","0.0","","","M","","M","0.2","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-22","2017","02","22","","8.5","","-2.5","","3.0","","15.0","","0.0","","","M","","M","0.0","","22","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-23","2017","02","23","","7.3","","-5.9","","0.7","","17.3","","0.0","","","M","","M","0.2","","21","","28","","32",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-24","2017","02","24","","6.0","","-7.8","","-0.9","","18.9","","0.0","","","M","","M","0.0","","21","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-25","2017","02","25","","3.9","","-5.4","","-0.8","","18.8","","0.0","","","M","","M","0.8","","21","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-26","2017","02","26","","3.2","","-2.4","","0.4","","17.6","","0.0","","","M","","M","2.4","","22","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-27","2017","02","27","","2.2","","-4.2","","-1.0","","19.0","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-02-28","2017","02","28","","3.6","","-3.6","","0.0","","18.0","","0.0","","","M","","M","0.7","","23","","27","","32",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-01","2017","03","01","","3.0","","-2.4","","0.3","","17.7","","0.0","","","M","","M","4.8","","23","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-02","2017","03","02","","1.9","","-0.8","","0.6","","17.4","","0.0","","","M","","M","3.2","","26","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-03","2017","03","03","","3.9","","1.2","","2.6","","15.4","","0.0","","","M","","M","4.0","","26","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-04","2017","03","04","","10.1","","0.1","","5.1","","12.9","","0.0","","","M","","M","2.3","","23","","29","","39",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-05","2017","03","05","","2.9","","-2.3","","0.3","","17.7","","0.0","","","M","","M","1.2","","21","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-06","2017","03","06","","3.6","","-2.6","","0.5","","17.5","","0.0","","","M","","M","2.9","","22","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-07","2017","03","07","","6.8","","-4.4","","1.2","","16.8","","0.0","","","M","","M","1.6","","25","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-08","2017","03","08","","7.9","","-1.3","","3.3","","14.7","","0.0","","","M","","M","2.3","","28","","22","","32",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-09","2017","03","09","","3.9","","-3.1","","0.4","","17.6","","0.0","","","M","","M","3.3","","22","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-10","2017","03","10","","9.9","","0.4","","5.2","","12.8","","0.0","","","M","","M","4.2","","29","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-11","2017","03","11","","5.3","","1.7","","3.5","","14.5","","0.0","","","M","","M","4.6","","23","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-12","2017","03","12","","11.3","","2.6","","7.0","","11.0","","0.0","","","M","","M","2.3","","19","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-13","2017","03","13","","4.8","","2.4","","3.6","","14.4","","0.0","","","M","","M","11.1","","15","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-14","2017","03","14","","5.7","","2.3","","4.0","","14.0","","0.0","","","M","","M","4.6","","13","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-15","2017","03","15","","5.8","","2.5","","4.2","","13.8","","0.0","","","M","","M","7.7","","10","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-16","2017","03","16","","10.6","","2.2","","6.4","","11.6","","0.0","","","M","","M","3.9","","6","","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-17","2017","03","17","","7.0","","-1.1","","3.0","","15.0","","0.0","","","M","","M","5.0","","3","","8","","39",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-18","2017","03","18","","10.5","","1.0","","5.8","","12.2","","0.0","","","M","","M","14.6","","1","","28","","37",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-19","2017","03","19","","10.9","","-2.0","","4.5","","13.5","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-20","2017","03","20","","10.5","","-4.3","","3.1","","14.9","","0.0","","","M","","M","0.2","","0","T","9","","32",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-21","2017","03","21","","6.1","","2.5","","4.3","","13.7","","0.0","","","M","","M","2.9","","0","T","5","","35",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-22","2017","03","22","","10.3","","2.2","","6.3","","11.7","","0.0","","","M","","M","3.9","","0","T","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-23","2017","03","23","","9.9","","1.4","","5.7","","12.3","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-24","2017","03","24","","4.1","","0.8","","2.5","","15.5","","0.0","","","M","","M","8.4","","0","T","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-25","2017","03","25","","12.5","","2.3","","7.4","","10.6","","0.0","","","M","","M","3.2","","0","T","28","","43",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-26","2017","03","26","","8.3","","1.3","","4.8","","13.2","","0.0","","","M","","M","0.5","","0","T","","","<31",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-27","2017","03","27","","13.0","","3.0","","8.0","","10.0","","0.0","","","M","","M","2.3","","0","T","19","","35",""
"-117.31","49.49","NELSON CS","1145M29","2017-03-28","2017","03","28","","5.0","","2.6","","3.8","","14.2","","0.0","","","M","","M","9.5","","0","T","","","<31",""
