"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-01","2019","01","01","","-2.3","","-5.4","","-3.9","","21.9","","0.0","","","","","","0.2","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-02","2019","01","02","","0.1","","-2.8","","-1.4","","19.4","","0.0","","","","","","2.8","","","","16","","67",""
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-03","2019","01","03","","2.3","","-0.1","","1.1","","16.9","","0.0","","","","","","3.9","","","","18","","81",""
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-04","2019","01","04","","2.9","","0.5","","1.7","","16.3","","0.0","","","","","","2.3","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-05","2019","01","05","","1.7","","-1.1","","0.3","","17.7","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-06","2019","01","06","","3.8","","-0.8","","1.5","","16.5","","0.0","","","","","","7.2","","","","33","","33",""
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-07","2019","01","07","","1.5","","-3.8","","-1.2","","19.2","","0.0","","","","","","0.5","","","","1","","37",""
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-08","2019","01","08","","-3.6","","-10.0","","-6.8","","24.8","","0.0","","","","","","1.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-09","2019","01","09","","-4.2","","-6.0","","-5.1","","23.1","","0.0","","","","","","14.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-10","2019","01","10","","-0.7","","-4.4","","-2.6","","20.6","","0.0","","","","","","2.8","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-11","2019","01","11","","0.6","","-1.0","","-0.2","","18.2","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-12","2019","01","12","","0.2","","-3.3","","-1.6","","19.6","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-13","2019","01","13","","-1.0","","-4.2","","-2.6","","20.6","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-14","2019","01","14","","-1.8","","-4.1","","-3.0","","21.0","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-15","2019","01","15","","-3.3","","-6.2","","-4.8","","22.8","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-16","2019","01","16","","-5.0","","-8.0","","-6.5","","24.5","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-17","2019","01","17","","-1.3","","-7.3","","-4.3","","22.3","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-18","2019","01","18","","-0.3","","-2.7","","-1.5","","19.5","","0.0","","","","","","2.7","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-19","2019","01","19","","4.9","","-0.8","","2.1","","15.9","","0.0","","","","","","0.8","","","","17","","48",""
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-20","2019","01","20","","3.1","","-2.2","","0.5","","17.5","","0.0","","","","","","0.0","","","","36","","32",""
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-21","2019","01","21","","-0.5","","-5.5","","-3.0","","21.0","","0.0","","","","","","0.0","","","","35","","32",""
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-22","2019","01","22","","0.2","","-6.4","","-3.1","","21.1","","0.0","","","","","","0.7","","","","18","","42",""
"-118.18","50.97","REVELSTOKE A","1176745","2019-01-23","2019","01","23","","1.0","","-5.6","","-2.3","","20.3","","0.0","","","","","","0.7","","","","13","","32",""
