"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-01","2012","01","01","","-2.7","","-6.1","","-4.4","","22.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-02","2012","01","02","","-1.9","","-6.4","","-4.2","","22.2","","0.0","","","M","","M","1.0","","","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-03","2012","01","03","","2.1","","-3.4","","-0.7","","18.7","","0.0","","","M","","M","11.5","","","","12","","32",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-04","2012","01","04","","5.3","","1.3","","3.3","","14.7","","0.0","","","M","","M","3.0","","","","16","","46",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-05","2012","01","05","","4.9","","-0.3","","2.3","","15.7","","0.0","","","M","","M","2.5","","","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-06","2012","01","06","","1.3","","-0.6","","0.4","","17.6","","0.0","","","M","","M","0.5","","","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-07","2012","01","07","","","M","-1.9","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-08","2012","01","08","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-09","2012","01","09","","4.9","","0.8","","2.9","","15.1","","0.0","","","M","","M","2.0","","","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-10","2012","01","10","","3.9","","-5.2","","-0.7","","18.7","","0.0","","","M","","M","0.0","","","","30","","41",""
"-118.18","50.96","REVELSTOKE A","1176749","2012-01-11","2012","01","11","","-4.3","","-9.7","","-7.0","","25.0","","0.0","","","M","","M","0.0","","","","","","<31",""
