"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-01","2015","01","01","","-6.2","","-13.9","","-10.1","","28.1","","0.0","","","M","","M","0.3","","","","3","","44",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-02","2015","01","02","","-2.8","","-6.3","","-4.6","","22.6","","0.0","","","M","","M","2.0","","","","16","","48",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-03","2015","01","03","","-2.6","","-7.1","","-4.9","","22.9","","0.0","","","M","","M","0.6","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-04","2015","01","04","","-5.6","","-8.5","","-7.1","","25.1","","0.0","","","M","","M","14.1","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-05","2015","01","05","","-5.2","","-8.5","","-6.9","","24.9","","0.0","","","M","","M","11.1","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-06","2015","01","06","","-1.4","","-5.5","","-3.5","","21.5","","0.0","","","M","","M","18.1","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-07","2015","01","07","","0.3","","-2.3","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-08","2015","01","08","","2.6","","-4.3","","-0.9","","18.9","","0.0","","","M","","M","0.0","","","","31","","39",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-09","2015","01","09","","0.1","","-3.6","","-1.8","","19.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-10","2015","01","10","","-0.8","","-2.5","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-11","2015","01","11","","0.5","","-3.2","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-12","2015","01","12","","-0.6","","-7.8","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-13","2015","01","13","","-1.7","","-6.2","","-4.0","","22.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-14","2015","01","14","","-0.6","","-3.3","","-2.0","","20.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-15","2015","01","15","","-0.3","","-2.5","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","12","","33",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-16","2015","01","16","","-0.3","","-4.3","","-2.3","","20.3","","0.0","","","M","","M","7.3","","","","13","","37",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-17","2015","01","17","","1.5","","-1.9","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","15","","39",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-18","2015","01","18","","1.5","","-1.5","","0.0","","18.0","","0.0","","","M","","M","10.1","","","","14","","32",""
"-118.18","50.97","REVELSTOKE A","1176745","2015-01-19","2015","01","19","","2.2","","0.2","","1.2","","16.8","","0.0","","","M","","M","0.3","","","","","","<31",""
