"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-01","2013","01","01","","-0.8","","-7.5","","-4.2","","22.2","","0.0","","","M","","M","0.0","","27","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-02","2013","01","02","","-1.7","","-3.8","","-2.8","","20.8","","0.0","","","M","1.0","","0.0","","26","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-03","2013","01","03","","-3.7","","-6.0","","-4.9","","22.9","","0.0","","","M","1.0","","0.0","","27","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-04","2013","01","04","","-3.8","","-6.7","","-5.3","","23.3","","0.0","","0.0","","5.0","","3.7","","27","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-05","2013","01","05","","-3.3","","-6.0","","-4.7","","22.7","","0.0","","0.0","","3.0","","3.2","","30","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-06","2013","01","06","","0.4","","-3.5","","-1.6","","19.6","","0.0","","0.0","","11.0","","10.4","","41","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-07","2013","01","07","","0.5","","-1.0","","-0.3","","18.3","","0.0","","0.0","","11.0","","6.3","","44","","17","","43",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-08","2013","01","08","","0.5","","-4.0","","-1.8","","19.8","","0.0","","0.0","","7.0","","13.9","","53","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-09","2013","01","09","","0.9","","-0.7","","0.1","","17.9","","0.0","","","M","","M","7.7","","61","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-10","2013","01","10","","0.6","","-2.4","","-0.9","","18.9","","0.0","","","M","","M","0.0","","59","","36","","44",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-11","2013","01","11","","-1.9","","-6.2","","-4.1","","22.1","","0.0","","","M","","M","0.0","","55","","32","","41",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-12","2013","01","12","","-4.8","","-9.1","","-7.0","","25.0","","0.0","","","M","","M","0.0","","53","","34","","32",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-13","2013","01","13","","-7.4","","-15.6","","-11.5","","29.5","","0.0","","","M","","M","0.0","","51","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-14","2013","01","14","","-6.1","","-10.7","","-8.4","","26.4","","0.0","","","M","1.0","","0.0","","50","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-15","2013","01","15","","-3.8","","-10.7","","-7.3","","25.3","","0.0","","","M","","M","0.0","","51","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-16","2013","01","16","","-1.6","","-4.9","","-3.3","","21.3","","0.0","","","M","","M","0.0","","50","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-17","2013","01","17","","0.3","","-3.9","","-1.8","","19.8","","0.0","","","M","","M","0.0","","48","","16","","35",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-18","2013","01","18","","2.1","","-6.0","","-2.0","","20.0","","0.0","","","M","","M","0.0","","47","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-19","2013","01","19","","0.5","","-5.1","","-2.3","","20.3","","0.0","","","M","","M","0.0","","45","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-20","2013","01","20","","0.9","","-1.9","","-0.5","","18.5","","0.0","","","M","","M","0.0","","44","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-21","2013","01","21","","-1.1","","-2.5","","-1.8","","19.8","","0.0","","","M","","M","0.0","","44","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-22","2013","01","22","","","M","-3.6","E","","M","","M","","M","","M","","","","M","43","","","M","","M"
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-23","2013","01","23","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-24","2013","01","24","","","M","-2.1","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-25","2013","01","25","","2.1","","0.4","","1.3","","16.7","","0.0","","","M","","M","","M","35","","19","","50",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-26","2013","01","26","","1.9","","-1.3","","0.3","","17.7","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-27","2013","01","27","","0.9","","-1.2","","-0.2","","18.2","","0.0","","","M","4.0","","0.3","","19","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-28","2013","01","28","","1.5","","-1.4","E","0.1","E","17.9","E","0.0","E","","M","4.0","","","M","22","","","","<31",""
"-118.18","50.96","REVELSTOKE A","1176749","2013-01-29","2013","01","29","","0.7","","-6.4","","-2.9","","20.9","","0.0","","0.0","","3.0","","0.8","","23","","","","<31",""
