"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-117.82","50.27","NAKUSP CS","1145297","2017-01-01","2017","01","01","","-1.4","","-10.9","","-6.2","","24.2","","0.0","","","M","","M","","M","30","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-02","2017","01","02","","-5.2","","-15.2","","-10.2","","28.2","","0.0","","","M","","M","","M","29","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-03","2017","01","03","","-10.3","","-15.2","","-12.8","","30.8","","0.0","","","M","","M","","M","28","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-04","2017","01","04","","-11.1","","-16.6","","-13.9","","31.9","","0.0","","","M","","M","","M","28","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-05","2017","01","05","","-7.7","","-13.9","","-10.8","","28.8","","0.0","","","M","","M","","M","27","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-06","2017","01","06","","-5.0","","-9.7","","-7.4","","25.4","","0.0","","","M","","M","","M","27","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-07","2017","01","07","","-4.6","","-13.4","","-9.0","","27.0","","0.0","","","M","","M","","M","29","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-08","2017","01","08","","-5.1","","-7.7","","-6.4","","24.4","","0.0","","","M","","M","","M","28","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-09","2017","01","09","","-1.6","","-7.3","","-4.5","","22.5","","0.0","","","M","","M","","M","40","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-10","2017","01","10","","-3.2","","-14.7","","-9.0","","27.0","","0.0","","","M","","M","","M","40","","31","","39",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-11","2017","01","11","","-7.3","","-16.1","","-11.7","","29.7","","0.0","","","M","","M","","M","39","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-12","2017","01","12","","-8.9","","-15.3","","-12.1","","30.1","","0.0","","","M","","M","","M","37","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-13","2017","01","13","","-5.3","","-12.6","","-9.0","","27.0","","0.0","","","M","","M","","M","36","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-14","2017","01","14","","-2.9","","-13.1","","-8.0","","26.0","","0.0","","","M","","M","","M","35","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-15","2017","01","15","","-0.6","","-13.0","","-6.8","","24.8","","0.0","","","M","","M","","M","34","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-16","2017","01","16","","-3.5","","-9.0","","-6.3","","24.3","","0.0","","","M","","M","","M","33","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-17","2017","01","17","","0.1","","-3.8","","-1.9","","19.9","","0.0","","","M","","M","","M","32","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-18","2017","01","18","","1.0","","-0.2","","0.4","","17.6","","0.0","","","M","","M","","M","48","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-19","2017","01","19","","6.6","","0.1","","3.4","","14.6","","0.0","","","M","","M","","M","46","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-20","2017","01","20","","5.8","","-0.9","","2.5","","15.5","","0.0","","","M","","M","","M","39","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-21","2017","01","21","","2.7","","-1.1","","0.8","","17.2","","0.0","","","M","","M","","M","36","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-22","2017","01","22","","2.4","","-1.8","","0.3","","17.7","","0.0","","","M","","M","","M","35","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-23","2017","01","23","","6.2","","-2.1","","2.1","","15.9","","0.0","","","M","","M","","M","33","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-24","2017","01","24","","2.0","","-1.8","","0.1","","17.9","","0.0","","","M","","M","","M","32","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-25","2017","01","25","","2.1","","-2.0","","0.1","","17.9","","0.0","","","M","","M","","M","32","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-26","2017","01","26","","1.2","","-2.0","","-0.4","","18.4","","0.0","","","M","","M","","M","31","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-27","2017","01","27","","2.9","","-1.3","","0.8","","17.2","","0.0","","","M","","M","","M","31","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-28","2017","01","28","","2.6","","-1.1","","0.8","","17.2","","0.0","","","M","","M","","M","31","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-29","2017","01","29","","4.2","","-1.6","","1.3","","16.7","","0.0","","","M","","M","","M","31","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-30","2017","01","30","","7.8","","-3.3","","2.3","","15.7","","0.0","","","M","","M","","M","31","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-01-31","2017","01","31","","0.7","","-10.2","","-4.8","","22.8","","0.0","","","M","","M","","M","30","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-01","2017","02","01","","-1.2","","-14.1","","-7.7","","25.7","","0.0","","","M","","M","","M","30","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-02","2017","02","02","","","M","-14.1","E","","M","","M","","M","","M","","M","","M","29","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-03","2017","02","03","","-8.2","","-14.3","","-11.3","","29.3","","0.0","","","M","","M","","M","29","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-04","2017","02","04","","-4.5","","-8.8","","-6.7","","24.7","","0.0","","","M","","M","","M","44","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-05","2017","02","05","","-3.6","","-6.4","","-5.0","","23.0","","0.0","","","M","","M","","M","64","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-06","2017","02","06","","-2.9","","-7.4","","-5.2","","23.2","","0.0","","","M","","M","","M","72","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-07","2017","02","07","","-3.1","","-11.4","","-7.3","","25.3","","0.0","","","M","","M","","M","75","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-08","2017","02","08","","-5.5","","-9.7","","-7.6","","25.6","","0.0","","","M","","M","","M","69","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-09","2017","02","09","","-5.0","","-8.7","","-6.9","","24.9","","0.0","","","M","","M","","M","73","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-10","2017","02","10","","5.1","","-5.1","","0.0","","18.0","","0.0","","","M","","M","","M","77","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-11","2017","02","11","","8.0","","-2.8","","2.6","","15.4","","0.0","","","M","","M","0.2","","70","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-12","2017","02","12","","4.3","","-3.4","","0.5","","17.5","","0.0","","","M","","M","0.0","","64","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-13","2017","02","13","","7.0","","-5.0","","1.0","","17.0","","0.0","","","M","","M","0.0","","62","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-14","2017","02","14","","4.6","","-7.1","","-1.3","","19.3","","0.0","","","M","","M","0.0","","60","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-15","2017","02","15","","3.1","","-2.4","","0.4","","17.6","","0.0","","","M","","M","8.6","","60","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-16","2017","02","16","","5.9","","1.0","","3.5","","14.5","","0.0","","","M","","M","11.4","","58","","34","","35",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-17","2017","02","17","","10.5","","-1.3","","4.6","","13.4","","0.0","","","M","","M","0.3","","51","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-18","2017","02","18","","4.2","","-1.5","","1.4","","16.6","","0.0","","","M","","M","2.7","","46","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-19","2017","02","19","","4.5","","0.0","","2.3","","15.7","","0.0","","","M","","M","2.8","","47","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-20","2017","02","20","","5.6","","0.6","","3.1","","14.9","","0.0","","","M","","M","0.5","","46","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-21","2017","02","21","","6.8","","-1.4","","2.7","","15.3","","0.0","","","M","","M","0.0","","44","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-22","2017","02","22","","8.7","","-4.0","","2.4","","15.6","","0.0","","","M","","M","0.0","","41","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-23","2017","02","23","","4.2","","-4.2","","0.0","","18.0","","0.0","","","M","","M","0.0","","41","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-24","2017","02","24","","4.3","","-7.6","","-1.7","","19.7","","0.0","","","M","","M","0.0","","40","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-25","2017","02","25","","4.4","","-6.3","","-1.0","","19.0","","0.0","","","M","","M","0.0","","40","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-26","2017","02","26","","3.2","","-6.6","","-1.7","","19.7","","0.0","","","M","","M","3.1","","41","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-27","2017","02","27","","0.9","","-9.2","","-4.2","","22.2","","0.0","","","M","","M","0.8","","42","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-02-28","2017","02","28","","3.2","","-6.2","","-1.5","","19.5","","0.0","","","M","","M","1.3","","44","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-03-01","2017","03","01","","2.6","","-3.5","","-0.5","","18.5","","0.0","","","M","","M","5.7","","46","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-03-02","2017","03","02","","1.5","","-1.6","","-0.1","","18.1","","0.0","","","M","","M","3.4","","48","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-03-03","2017","03","03","","5.1","","0.5","","2.8","","15.2","","0.0","","","M","","M","3.3","","50","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-03-04","2017","03","04","","6.0","","-1.1","","2.5","","15.5","","0.0","","","M","","M","2.3","","44","","35","","44",""
"-117.82","50.27","NAKUSP CS","1145297","2017-03-05","2017","03","05","","0.7","","-2.9","","-1.1","","19.1","","0.0","","","M","","M","1.9","","43","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-03-06","2017","03","06","","5.3","","-3.4","","1.0","","17.0","","0.0","","","M","","M","0.8","","40","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-03-07","2017","03","07","","5.9","","-6.1","","-0.1","","18.1","","0.0","","","M","","M","1.0","","42","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2017-03-08","2017","03","08","","7.8","","-3.6","","2.1","","15.9","","0.0","","","M","","M","2.3","","48","","","","<31",""
