"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-117.82","50.27","NAKUSP CS","1145297","2015-01-01","2015","01","01","","-4.8","","-9.1","","-7.0","","25.0","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-02","2015","01","02","","-3.2","","-5.2","","-4.2","","22.2","","0.0","","","M","","M","2.2","","8","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-03","2015","01","03","","-2.0","","-4.8","","-3.4","","21.4","","0.0","","","M","","M","1.9","","2","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-04","2015","01","04","","-3.3","","-6.4","","-4.9","","22.9","","0.0","","","M","","M","22.6","","12","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-05","2015","01","05","","-4.5","","-6.3","","-5.4","","23.4","","0.0","","","M","","M","32.4","","49","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-06","2015","01","06","","","M","-5.2","E","","M","","M","","M","","M","","M","","M","65","","","M","","M"
"-117.82","50.27","NAKUSP CS","1145297","2015-01-07","2015","01","07","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-08","2015","01","08","","1.6","","-0.3","","0.7","","17.3","","0.0","","","M","","M","0.8","","56","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-09","2015","01","09","","2.3","","-2.3","","0.0","","18.0","","0.0","","","M","","M","0.0","","52","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-10","2015","01","10","","0.5","","-1.6","","-0.6","","18.6","","0.0","","","M","","M","0.8","","50","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-11","2015","01","11","","1.8","","-1.1","","0.4","","17.6","","0.0","","","M","","M","0.0","","49","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-12","2015","01","12","","1.1","","-5.1","","-2.0","","20.0","","0.0","","","M","","M","0.0","","47","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-13","2015","01","13","","2.0","","-3.5","","-0.8","","18.8","","0.0","","","M","","M","0.0","","46","","","","<31",""
"-117.82","50.27","NAKUSP CS","1145297","2015-01-14","2015","01","14","","-0.8","","-3.0","","-1.9","","19.9","","0.0","","","M","","M","0.0","","45","","","","<31",""
