"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2018-01-01","2018","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-02","2018","01","02","†","-10.5","","-19.5","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-03","2018","01","03","†","-8.0","","-21.0","","-14.5","","32.5","","0.0","","0.0","","6.0","","6.0","","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-04","2018","01","04","†","-4.0","","-14.0","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-05","2018","01","05","†","1.0","","-9.0","","-4.0","","22.0","","0.0","","0.0","","5.0","","5.0","","41","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-06","2018","01","06","†","5.0","","-4.0","","0.5","","17.5","","0.0","","0.4","","0.0","","0.4","","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-07","2018","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-08","2018","01","08","†","2.0","","0.5","","1.3","","16.7","","0.0","","9.8","","1.0","","10.8","","38","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-09","2018","01","09","†","1.5","","0.0","","0.8","","17.2","","0.0","","18.0","","6.0","","24.0","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-10","2018","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-11","2018","01","11","†","-11.5","","-24.5","","-18.0","","36.0","","0.0","","0.0","","2.0","","2.0","","50","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-12","2018","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-13","2018","01","13","†","2.0","","-12.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","47","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-14","2018","01","14","†","0.0","","-8.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-15","2018","01","15","†","0.5","","-11.0","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-16","2018","01","16","†","4.0","","-11.0","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-17","2018","01","17","†","3.0","","-11.0","","-4.0","","22.0","","0.0","","15.6","","1.0","","16.6","","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-18","2018","01","18","†","5.5","","-0.5","","2.5","","15.5","","0.0","","9.6","","13.0","","22.6","","45","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-19","2018","01","19","†","3.5","","-5.0","","-0.8","","18.8","","0.0","","0.0","","2.0","","2.0","","56","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-20","2018","01","20","†","4.5","","-1.5","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-21","2018","01","21","†","3.0","","-0.5","","1.3","","16.7","","0.0","","0.0","","1.0","","1.0","","52","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-22","2018","01","22","†","3.0","","-1.0","","1.0","","17.0","","0.0","","0.0","","14.0","","14.0","","53","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-23","2018","01","23","†","1.5","","-5.5","","-2.0","","20.0","","0.0","","0.0","","11.0","","11.0","","65","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-24","2018","01","24","†","3.0","","-2.0","","0.5","","17.5","","0.0","","0.0","","6.0","","6.0","","71","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-25","2018","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-26","2018","01","26","†","0.0","","-2.5","","-1.3","","19.3","","0.0","","0.0","","10.0","","10.0","","73","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-27","2018","01","27","†","-4.5","","-15.0","","-9.8","","27.8","","0.0","","0.0","","15.0","","15.0","","79","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-28","2018","01","28","†","1.0","","-13.0","","-6.0","","24.0","","0.0","","0.0","T","3.2","","3.2","","85","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-29","2018","01","29","†","5.5","","-7.0","","-0.8","","18.8","","0.0","","16.4","","0.0","","16.4","","82","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-30","2018","01","30","†","4.0","","0.5","","2.3","","15.7","","0.0","","0.0","","0.0","T","0.0","T","71","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-01-31","2018","01","31","†","3.5","","-7.5","","-2.0","","20.0","","0.0","","0.0","","5.0","","5.0","","68","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-01","2018","02","01","†","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","12.0","","12.0","","72","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-02","2018","02","02","†","5.0","","-1.0","","2.0","","16.0","","0.0","","2.0","","1.0","","3.0","","82","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-03","2018","02","03","†","11.0","","-7.0","","2.0","","16.0","","0.0","","0.0","","2.0","","2.0","","77","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-04","2018","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-05","2018","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-06","2018","02","06","†","4.0","","-17.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","82","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-07","2018","02","07","†","7.0","","-6.0","","0.5","","17.5","","0.0","","21.8","","0.0","","21.8","","80","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-08","2018","02","08","†","4.0","","-11.0","","-3.5","","21.5","","0.0","","2.0","","2.0","","4.0","","73","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-09","2018","02","09","†","-5.0","","-19.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","73","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-10","2018","02","10","†","-4.0","","-25.5","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","73","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-11","2018","02","11","†","-7.0","","-12.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","73","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-12","2018","02","12","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-13","2018","02","13","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-14","2018","02","14","†","3.0","","-15.0","","-6.0","","24.0","","0.0","","0.0","","3.0","","3.0","","80","","","","",""
"-115.07","49.49","FERNIE","1152850","2018-02-15","2018","02","15","","","","","","","","","","","","","","","","","","","","","","",""
