"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2017-01-01","2017","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-02","2017","01","02","†","-10.5","","-23.0","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-03","2017","01","03","†","-13.0","","-30.0","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-04","2017","01","04","†","-17.0","","-34.0","","-25.5","","43.5","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-05","2017","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-06","2017","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-07","2017","01","07","†","-11.0","","-27.0","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-08","2017","01","08","†","-10.0","","-18.0","","-14.0","","32.0","","0.0","","0.0","","11.6","","11.6","","37","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-09","2017","01","09","†","-1.0","","-13.0","","-7.0","","25.0","","0.0","","0.0","","2.0","","2.0","","49","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-10","2017","01","10","†","-8.0","","-13.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-11","2017","01","11","†","-15.0","","-31.0","","-23.0","","41.0","","0.0","","0.0","","0.0","","0.0","","51","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-12","2017","01","12","†","-18.0","","-31.0","","-24.5","","42.5","","0.0","","0.0","","0.8","","0.8","","50","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-13","2017","01","13","†","-12.0","","-23.0","","-17.5","","35.5","","0.0","","0.0","","2.0","","2.0","","50","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-14","2017","01","14","†","-10.0","","-16.0","","-13.0","","31.0","","0.0","","0.0","","0.0","T","0.0","T","52","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-15","2017","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-16","2017","01","16","†","-3.0","","-21.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-17","2017","01","17","†","4.0","","-10.0","","-3.0","","21.0","","0.0","","0.0","","3.8","","3.8","","47","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-18","2017","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-19","2017","01","19","†","5.0","","-1.0","","2.0","","16.0","","0.0","","20.0","","0.0","","20.0","","47","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-20","2017","01","20","†","8.0","","-1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-21","2017","01","21","†","-1.0","","-12.0","","-6.5","","24.5","","0.0","","0.0","","2.8","","2.8","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-22","2017","01","22","†","3.0","","-6.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","45","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-23","2017","01","23","†","3.0","","-9.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-24","2017","01","24","†","-2.0","","-16.5","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-25","2017","01","25","†","-1.0","","-13.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-26","2017","01","26","†","-2.0","","-19.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-27","2017","01","27","†","1.0","","-9.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-28","2017","01","28","†","4.0","","-2.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-29","2017","01","29","†","6.0","","-3.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-30","2017","01","30","†","3.0","","1.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-01-31","2017","01","31","†","-2.0","","-11.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-02-01","2017","02","01","†","-3.5","","-21.0","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-02-02","2017","02","02","†","-5.0","","-24.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-02-03","2017","02","03","†","-9.0","","-27.0","","-18.0","","36.0","","0.0","","0.0","","10.2","","10.2","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-02-04","2017","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-02-05","2017","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2017-02-06","2017","02","06","†","-13.0","","-15.5","","-14.3","","32.3","","0.0","","0.0","","5.8","","5.8","","79","","","","",""
