"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2020-01-01","2020","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-02","2020","01","02","†","3.0","","0.0","","1.5","","16.5","","0.0","","0.0","","9.0","","9.0","","16","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-03","2020","01","03","†","6.0","","-3.0","","1.5","","16.5","","0.0","","1.4","","0.0","","1.4","","25","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-04","2020","01","04","†","4.0","","-1.0","","1.5","","16.5","","0.0","","8.0","","0.0","T","8.0","","22","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-05","2020","01","05","†","2.0","","-2.5","","-0.3","","18.3","","0.0","","0.0","","6.4","","6.4","","20","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-06","2020","01","06","†","0.0","","-2.0","","-1.0","","19.0","","0.0","","0.0","","16.2","","16.2","","26","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-07","2020","01","07","†","2.5","","-2.0","","0.3","","17.7","","0.0","","5.0","","13.0","","18.0","","38","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-08","2020","01","08","†","4.0","","0.0","","2.0","","16.0","","0.0","","0.6","","5.0","","5.6","","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-09","2020","01","09","†","-3.0","","-9.5","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-10","2020","01","10","†","-5.0","","-19.0","","-12.0","","30.0","","0.0","","0.0","","16.4","","16.4","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-11","2020","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-12","2020","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-13","2020","01","13","†","-17.5","","-19.0","","-18.3","","36.3","","0.0","","0.0","","2.2","","2.2","","64","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-14","2020","01","14","†","-17.5","","-20.5","","-19.0","","37.0","","0.0","","0.0","","3.2","","3.2","","62","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-15","2020","01","15","†","-13.0","","-21.0","","-17.0","","35.0","","0.0","","0.0","","10.8","","10.8","","62","","","","",""
"-115.07","49.49","FERNIE","1152850","2020-01-16","2020","01","16","†","-12.0","","-19.0","","-15.5","","33.5","","0.0","","0.0","","28.0","","28.0","","72","","","","",""
