"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.07","49.49","FERNIE","1152850","2019-01-01","2019","01","01","†","-3.5","","-16.5","","-10.0","","28.0","","0.0","","0.0","","0.8","","0.8","","40","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-02","2019","01","02","†","1.0","","-7.0","","-3.0","","21.0","","0.0","","0.0","","8.0","","8.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-03","2019","01","03","†","4.5","","-1.5","","1.5","","16.5","","0.0","","26.6","","0.0","T","26.6","","50","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-04","2019","01","04","†","5.0","","0.5","","2.8","","15.2","","0.0","","1.0","","0.0","","1.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-05","2019","01","05","†","4.5","","-2.0","","1.3","","16.7","","0.0","","0.0","","3.0","","3.0","","42","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-06","2019","01","06","†","4.5","","-4.5","","0.0","","18.0","","0.0","","0.0","","0.0","T","0.0","T","44","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-07","2019","01","07","†","2.5","","-8.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-08","2019","01","08","†","-3.0","","-14.0","","-8.5","","26.5","","0.0","","0.0","","7.6","","7.6","","39","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-09","2019","01","09","†","2.0","","-6.0","","-2.0","","20.0","","0.0","","0.2","","6.0","","6.2","","45","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-10","2019","01","10","†","5.0","","-2.5","","1.3","","16.7","","0.0","","0.4","","0.0","","0.4","","57","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-11","2019","01","11","†","5.0","","-2.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","51","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-12","2019","01","12","†","2.0","","-6.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-13","2019","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-115.07","49.49","FERNIE","1152850","2019-01-14","2019","01","14","†","-4.0","","-6.5","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
